UNIQUE_ID,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score
240700022,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245026280,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245165787,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245014435,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245103076,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
237149810,0,0,0,1,1,1,1,1,0,0,1,1,1,1,1,1
245246580,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245190865,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245080849,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
245074533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245037059,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245207269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245103931,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245159931,1,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
244990750,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245060350,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
235053490,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245166716,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,0
245070986,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245155768,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245139601,1,1,1,1,1,1,1,1,0,0,1,1,1,0,0,1
245113307,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
245077929,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
245130976,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1
245255200,0,1,0,0,1,0,1,1,1,1,0,0,1,1,1,1
245276238,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245073966,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245080454,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245195070,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245113939,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244985211,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1
245114721,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245021348,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245185513,1,1,0,0,1,0,0,1,1,0,1,1,1,1,1,1
245096647,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245079056,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245119199,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,1
245220970,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245066532,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245144357,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244956971,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245114950,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1,1
245156041,1,1,1,1,1,1,1,1,0,1,1,1,0,0,0,1
245057687,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245107237,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244954463,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239687574,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126273449,1,0,1,1,1,1,1,1,1,1,1,1,1,1,0,1
245256000,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
126415803,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245114627,1,1,0,1,1,1,0,1,1,1,1,1,1,1,1,1
245102295,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
245075551,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245156151,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245070777,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124087103,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245256987,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245095448,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245157351,1,1,0,1,0,0,0,1,1,1,1,1,1,1,1,1
245067207,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245092003,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1,1
245055147,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245103788,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245122522,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,1
245031419,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
120257228,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
244581255,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1
124684371,1,1,0,0,1,1,1,1,1,1,1,1,1,1,1,1
245061837,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241913170,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245087590,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245014591,0,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1
245033123,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245124378,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245206078,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245161379,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245066028,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
244940352,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244937239,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1
245141533,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245196291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245046045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245172999,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1
245252105,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1
230356896,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245035464,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245097819,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245248549,1,1,0,1,1,1,1,1,1,1,0,1,1,1,1,1
245106986,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245145418,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245201912,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245175231,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245118488,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1
245075369,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241658692,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242283900,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245127624,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245225433,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245212893,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245245113,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242270087,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244983292,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245134364,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245164927,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245222274,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245154735,1,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245049838,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245062218,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244957845,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245091031,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245202935,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245206714,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1
245146693,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245116618,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245250560,0,0,1,0,1,1,1,1,1,1,1,1,1,1,1,1
245096985,1,1,0,0,1,1,1,1,1,1,1,1,1,1,0,1
244981506,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245164709,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245069681,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0
245152045,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245091134,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1
245112907,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245157166,1,1,1,1,1,1,1,1,0,0,0,1,1,1,1,1
245113850,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245178969,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
245103050,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245035055,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245147743,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
243080796,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,1
244982019,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245129197,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245066484,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
245095183,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245062214,1,1,0,0,1,0,1,1,1,1,1,1,1,1,0,1
244209247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245118700,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244967427,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245207951,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244994873,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
241204008,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245192617,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245079887,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
124245028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244239631,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245046409,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
238086530,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
239196782,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245139180,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245081760,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245207617,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245139969,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245231276,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
245080291,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245259157,1,1,1,0,1,0,0,1,0,0,1,1,1,1,1,1
245195827,1,1,0,1,1,1,1,1,1,1,1,1,1,1,1,1
245095654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245081575,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245264183,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
230372738,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245122505,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245176974,0,0,1,1,0,0,0,1,1,1,1,1,1,1,1,1
239483862,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244964842,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244985755,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245086161,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245095696,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245100698,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245074507,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0
245211099,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245130698,0,1,0,0,0,1,1,1,0,1,0,1,1,0,0,1
243349014,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245150511,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,1
242972654,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245073126,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
245145856,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245079895,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245194881,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245172960,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245062155,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245091498,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245229657,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245087247,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245197139,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1
245001421,0,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1
239637074,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244967308,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245150536,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245119004,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0
245101152,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245180233,1,1,1,1,0,0,0,1,1,1,1,1,1,1,0,1
245206186,1,1,1,1,0,0,0,1,1,1,1,1,1,1,1,1
245037076,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245181115,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245116734,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245138985,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
244916817,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245144135,0,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245008028,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245236557,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0
245081865,1,1,1,1,1,1,1,1,1,1,0,0,1,1,1,1
245069270,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245124034,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1
245179794,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
242445012,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245087269,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245124836,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245160415,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245010644,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1
245119020,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1
245222815,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,1
