,UNIQUE_ID,High_Performer,Retained,Protected,Protected_High_Performers
47,245173124,0.503295909254793,0.502035399151029,0.493677209017913,0.5067524838489734
48,245211320,0.5032855348968689,0.4977481955400798,0.4961837376143659,0.5002105850748062
49,244930781,0.5032273240135927,0.5003388642819676,0.4928732219860309,0.5000864558642645
50,245121055,0.503207052548197,0.4994387424042338,0.4951273700961952,0.5021377108605446
51,245186294,0.5032024888307916,0.4997575876109136,0.4961157925066867,0.5019883549618123
52,245001310,0.5031967353049804,0.4977402235522388,0.4972045518701512,0.500666816651811
53,245229461,0.5031641320329376,0.5019525796894967,0.4891683593669152,0.4964409339152063
54,245060249,0.5031575103082511,0.5001685732895964,0.4913103629408734,0.5014156055144167
55,245065026,0.5031555048766176,0.4996238753220029,0.4955247048287189,0.5020462999317548
56,243052588,0.5031206163390548,0.4997082505064544,0.4916748102191986,0.5022510950546277
57,123437967,0.5031035347741052,0.5011802933258186,0.4950596467787425,0.5051421515475001
58,235890812,0.5030942941257256,0.4988341381330574,0.4929200711242777,0.5047897142210992
59,245050553,0.5030657079243726,0.4976291384054458,0.489661120492038,0.5020540977272193
60,245216971,0.5030657079243726,0.4998588768068148,0.497695953997421,0.5042952110959117
61,240204764,0.5030525098479941,0.5006714917293982,0.499381881558293,0.5022543593491102
62,244762809,0.5030419187477563,0.5006701509576269,0.4929194517866415,0.4994330888088932
63,235137680,0.5030265359374115,0.5018362043660956,0.4897700641181352,0.5044620350173566
64,245208539,0.5030265359374115,0.5006690977670324,0.4959539431997807,0.5053285328420365
65,244797238,0.5030226157801245,0.4960552027934124,0.4944398669142765,0.5013937096469426
66,245145274,0.503016536480129,0.5015207018804414,0.4930009205977414,0.5029537577194444
67,245147147,0.5030054394551002,0.4991209813013076,0.4959186686866763,0.5032919737882401
68,245095913,0.5029807993522842,0.4984290974005333,0.4953935970542744,0.5014762795049773
69,245037789,0.5029768934795565,0.4984199477143583,0.4935344113493651,0.5071042565756847
70,242291086,0.5029734749724311,0.4996166780832164,0.5020458792806501,0.5026595039440456
71,245172178,0.5029697788201541,0.4984881451760751,0.4831971534692252,0.5018231110566672
72,245113922,0.5029672023238344,0.5009767390020516,0.4889563447390583,0.505097054023849
73,245074457,0.5029639106201113,0.4997600456596082,0.4994164612149426,0.502174808650794
74,245255599,0.5029637526331062,0.5006745382983506,0.4923749779136491,0.5033132514183776
75,245022456,0.5029542737415948,0.4982566015278061,0.4995372680456777,0.5008902839761782
76,245122304,0.5029514942272952,0.5015716585809575,0.4944279670396904,0.4961187557362538
77,245135671,0.5029290420598843,0.5014448772537757,0.4924820588799949,0.5027410139232519
78,245160188,0.5029289112642881,0.501286895105594,0.4956273959476671,0.5027522787569468
79,245032067,0.5029277791888607,0.5005612372028937,0.4906874609122405,0.5031087662883164
80,245169410,0.5029249311657352,0.5030370234551457,0.4922353382067669,0.5022516996069097
81,245147681,0.5028747773012198,0.5016713809568005,0.4876359087816776,0.5001290871631978
82,245011479,0.5028557370636576,0.500069055392427,0.4968788068892027,0.5022966185242819
83,244519934,0.5028516037114861,0.4987544434248373,0.4958610305237245,0.502364122402401
84,245047653,0.5028422160954099,0.5001714381555379,0.4947790621648519,0.5025483777436294
85,245151808,0.5028308056680397,0.5019916856527492,0.4970904426318982,0.501365524302252
86,128668065,0.5028302206607509,0.5041387697901063,0.494590200341255,0.5022865205713521
87,234416884,0.5028227781515575,0.4996127912001473,0.4968589699316475,0.5024077466502944
88,233968011,0.5028144464502826,0.5026933429027285,0.4903777770612408,0.5048706392444612
89,245180336,0.5028139307761671,0.4998412169705172,0.49181620315669106,0.5021960551825985
90,244953979,0.5028136999862959,0.5004154310793568,0.4977356184541299,0.5027354428593958
91,245216857,0.5027920397861568,0.4974037365000729,0.4970533103896106,0.4995114533535987
92,245127731,0.5027793076260437,0.500668525708734,0.4885243392724413,0.5042310345758929
93,245138191,0.5027344879100177,0.4988584702173089,0.5035966719025756,0.4987077929323372
94,123076985,0.5027148557108888,0.5023027352394177,0.4980829731759554,0.5033834579640445
95,245037735,0.5027024863088563,0.4987067393668622,0.4961724157324383,0.5016564555979107
96,245142238,0.5027000104190833,0.5019791371165939,0.4897403170463412,0.5024646316757844
97,241793656,0.5026997771565099,0.4981980812608122,0.4932009457612575,0.501141705319594
98,244983010,0.5026887712022089,0.5043997087225423,0.4859488196773797,0.5045290919439086
99,241255734,0.5026822520693753,0.5032766987399864,0.4882871732753945,0.4998518570975659
100,245041517,0.5026804339102049,0.5001961259879628,0.4971952096247774,0.5018207340410143
101,245207838,0.5026803607022426,0.501835636587762,0.4918066627154029,0.5046938716374687
102,245134970,0.502671763219649,0.5021411531745311,0.4899032199468957,0.5031849171221998
103,245196208,0.5026538938480833,0.4999480736662139,0.4928894098530192,0.5000269197334349
104,245125108,0.5026397451367683,0.4971641949333959,0.496407446053724,0.4937089524450153
105,245131000,0.5026330086909131,0.4991111677949946,0.4965255888118304,0.5016145673236629
106,245173199,0.5026285441573912,0.4947257493986963,0.4990062989954521,0.502142641255445
107,245135166,0.5026253776215169,0.49789426229185,0.4992696635712095,0.5003300927930309
108,245099000,0.502610804350956,0.4990997031121088,0.4930913472273546,0.5009930723894994
109,245001600,0.502610317814401,0.4980056812079935,0.5014622664042088,0.5057766615915197
110,245041649,0.5025818176017394,0.5000752108197296,0.494844159770805,0.5015630688832979
111,245227768,0.5025792264726943,0.5010009713596159,0.4947702549633207,0.4987522044834285
112,245073377,0.5025579509408291,0.5017404695255135,0.4944910065966438,0.4984346822756224
113,245070748,0.5025498179896473,0.4992562496197633,0.4983225444843496,0.5043288849383459
114,245106669,0.5025498179896473,0.5006292263115993,0.4934580700235022,0.5025309781136138
115,245080503,0.5025487940563881,0.4994143255631192,0.4890046769179491,0.5011107340370621
116,245115075,0.5025426824613578,0.5007833168762216,0.4990233471860496,0.5015492111382195
117,245206971,0.5025333902045968,0.5000904744114536,0.4879275000665844,0.5004352925734601
118,123172385,0.5024566171680958,0.5002767623369841,0.4945454177076371,0.5001815841800227
119,245061426,0.5024472897851098,0.5010624661744094,0.4949909259599475,0.5026395149209666
120,245059742,0.5024369876309052,0.5003457572503556,0.4958911047365272,0.4999805222325012
121,245005546,0.5024348099316593,0.5011904856344569,0.4920341159885984,0.5013352711516897
122,245235497,0.5024282588034473,0.5002835313378512,0.4930559183084338,0.5012186476255784
123,245259113,0.5024276361536774,0.4984752871936126,0.5007489661211869,0.5031293009174999
124,244967871,0.5024182509935067,0.4977699849996359,0.494003676299187,0.5040672755182797
125,239652052,0.5024109069205929,0.4968942806657688,0.497740057730682,0.5042809467154304
126,229984071,0.5024081890517013,0.4984289191978645,0.4882541109749768,0.5013467489832584
127,123852080,0.5024053984618586,0.5012600583341007,0.4936914609756242,0.5030250226541108
128,245035564,0.5024030143586594,0.4942989611421963,0.4983763765715312,0.5007529313210305
129,228615774,0.5023979873888251,0.5012833278818372,0.4897636110674308,0.5045075931945874
130,244163154,0.5023869414242411,0.5025855660472931,0.4911978292467629,0.5035150269823186
131,240019554,0.5023836102784363,0.5003521109441254,0.4887741768176546,0.5058703568692571
132,244982432,0.5023765321184905,0.5012970633395794,0.4945097507446056,0.500580103519454
133,245144067,0.5023764419943593,0.4998422047824904,0.4902188602824344,0.5021284756394347
134,245090520,0.5023733401418912,0.4980965082263999,0.4981440985498001,0.5015594283547644
135,245063389,0.5023712833210012,0.4999901009704435,0.4952478281600317,0.5015521077819118
136,245060577,0.5023679151785648,0.5001838536065659,0.4917633885092047,0.4958672769360278
137,245060055,0.5023658424706449,0.4980467861994694,0.4956809795444882,0.49969870174970893
138,229905162,0.5023647178732201,0.5011414405899451,0.487608249126772,0.5001717798698988
139,244981584,0.5023517279233201,0.49939199936541495,0.492525971228233,0.4996856440003272
140,245178750,0.5023368987832855,0.4995657867422268,0.499349452483399,0.4987995695274339
141,245164253,0.5023320941249677,0.4984646213437041,0.4963574901667858,0.5030949864069713
142,126151038,0.5023256091961766,0.4987028103659029,0.4934139503824577,0.5036341767825907
143,244936722,0.5023099971584093,0.5000641215651079,0.49866735090091796,0.5069407418706566
144,245085381,0.502306100782257,0.499197187372188,0.4961697590791082,0.49941820587494
145,125028230,0.5022903199618188,0.4986279159851809,0.4935191479877109,0.5033650532258213
146,245160959,0.5022806298085674,0.5003050802081129,0.4933537543104957,0.502554142581294
147,237976547,0.50227241851285,0.4971609079646902,0.4969547806160196,0.4991101461415646
148,245085379,0.5022717819631376,0.4995653687150862,0.4894530800014074,0.4969716774159028
149,244963197,0.5022681573634106,0.5029550043440382,0.4876556818618476,0.5032754109930115
150,245113956,0.5022680626438536,0.4987084173903111,0.4959025255285375,0.500080300509688
151,245136184,0.5022444882421989,0.4986042055697658,0.4894183026581546,0.5026705708270494
152,241918818,0.5022392239387431,0.4965251231428553,0.4993817583926234,0.4995882132029224
153,245107217,0.502229199597748,0.5013098477354115,0.4917682141774865,0.5038027929855874
154,245152535,0.5021756273840832,0.5006446529657164,0.4990221126014573,0.4980723349982591
155,234625315,0.5021727165184268,0.4989269919911249,0.4909587046879284,0.5025856214643093
156,232295671,0.5021694327437978,0.5000541347555962,0.49923486341379797,0.5020556819534427
157,245108656,0.5021581781864977,0.4994711942544787,0.4960922647178321,0.4982520102509964
158,245101670,0.5021511487785751,0.4976943537860919,0.4915390530158877,0.4978667202970776
159,245180725,0.5021309041350255,0.5008266221831426,0.4866442749821371,0.4982121574626393
160,245051324,0.5021284627925237,0.4977920905323695,0.4973588402041855,0.5042694881655558
161,124985082,0.5021170362715879,0.5006217505670217,0.4948875820718456,0.502709204254977
162,245127689,0.5020976606657775,0.499664028679425,0.4983338940173513,0.4964590534303598
163,245051032,0.5020873726503721,0.4998747942274768,0.4916627281319905,0.5009865137991123
164,237890259,0.5020854850675305,0.4993375142742,0.4936704637440733,0.4994862177211356
165,232121707,0.5020824349768429,0.5005458152953459,0.5023578502732583,0.5017080719234595
166,245059357,0.5020764904338724,0.4983814602730444,0.5004004910885271,0.5017578932190482
167,245087122,0.5020667780895635,0.4985203994186049,0.4959266727846104,0.4983925661286467
168,240384991,0.5020618799027248,0.4973029227928341,0.5021087003046594,0.5000997855674726
169,245064148,0.5020539675484647,0.4999396272286408,0.486344350165696,0.4971457571501703
170,240271624,0.5020337374564259,0.4994615809461161,0.497803776433767,0.5030196339865095
171,244565048,0.5020337116273019,0.4949289882345913,0.4977101319196159,0.5019173992143041
172,244738945,0.5020328986828632,0.4994811550046099,0.4958421813001352,0.5055666570677327
173,245220402,0.5020237988275691,0.4980751518907197,0.5016530482748796,0.4980231105301798
174,245138725,0.5020196595134719,0.4983195789967087,0.4960550616129324,0.5024986391757311
175,245192846,0.5020126466168922,0.5027826782671813,0.487058720027354,0.5004409390240827
176,245242184,0.5020126095561182,0.4984796911382322,0.5011964329291303,0.49453119594788797
177,245086279,0.5020017704879811,0.4989760179779907,0.4991546899365675,0.4989501695480721
178,242922263,0.5019908423696368,0.49626174611366203,0.4936562934392486,0.5009816209444155
179,245190111,0.5019892604544038,0.4993420657947918,0.4957247001371772,0.498571716417886
180,245144639,0.5019869389856249,0.49670317516161605,0.4954231184742794,0.5002209732967459
181,245007561,0.5019813054953848,0.4992929980335588,0.4990115728108186,0.4993740290236268
182,245102058,0.5019714813274351,0.5001213596660516,0.4923783253423284,0.5008251565365996
183,245201581,0.5019689792990045,0.4985004087908208,0.4976920420231576,0.5037714522134262
184,240626947,0.5019686430396177,0.4977713683139236,0.4904653054257283,0.5029889995220731
185,244998849,0.5019682797598215,0.5013741752042468,0.4924669360921576,0.5011339492135652
186,245121005,0.5019631804548016,0.5010164101655787,0.4949803700549392,0.50004212633098
187,245160740,0.501952051216157,0.49898581286543103,0.4990010002677202,0.4980723137243269
188,245170535,0.5019432457156078,0.5016713143904135,0.4914293581508569,0.4998985852776419
189,245138635,0.5019367037108433,0.4983960788550708,0.5012179598482025,0.4983805623509352
190,245030186,0.5019340963791366,0.4985991491310087,0.4981365154748824,0.5031297070287043
191,245141898,0.5019308039140947,0.5006901960370088,0.4938294854548943,0.5040979563888419
192,239512149,0.501911647850119,0.496039264989747,0.5025874082106675,0.4981299721303826
193,227117606,0.5019111803976485,0.49741351213935797,0.4964795247292164,0.5001815841800227
194,245067806,0.5019011471375129,0.5010865274539498,0.4937912382673399,0.5002867987960814
195,245001660,0.5018979180955224,0.5000194955595989,0.4864311592873109,0.4943832419687466
196,235384583,0.5018960028309556,0.4998614070399094,0.4908942905051698,0.5005787115128003
197,244935360,0.5018952188104366,0.5017951641222406,0.4957704646802323,0.4994570579731187
198,245128678,0.5018872759855609,0.499745746624809,0.4957263347007844,0.4988263753435265
199,245161993,0.5018856616108198,0.5020704693046827,0.4917374485856396,0.4992238164807823
200,245017985,0.5018688093505977,0.5028207125380786,0.4875257129761402,0.5026408364985367
201,245268078,0.5018622022158388,0.4984323549862915,0.4963427351490482,0.5006424086725073
202,245043801,0.5018566268972092,0.4989432834744813,0.4928264747239689,0.5024424352160259
203,244989354,0.5018545780962443,0.5005063537026511,0.4992287930688658,0.5014218215578058
204,244945087,0.5018432654103405,0.4979481708444925,0.4964230454026404,0.4938910075889186
205,245170713,0.5018410511838092,0.4991373764705178,0.4885862115158273,0.4988553371276366
206,245170527,0.5018410244029113,0.4954823320026434,0.4995384757097888,0.501027268048971
207,245230833,0.5018376133484694,0.4962146074909974,0.5015090423647849,0.5050484855792096
208,244930667,0.5018338332114796,0.4992854581117871,0.4926594440149155,0.500882624358117
209,242139392,0.5018318243200638,0.4984848228051414,0.4976446115745929,0.32818976513344106
210,244982410,0.5018301331846622,0.5014736723757476,0.489677130487943,0.5008251565365996
211,245120838,0.5018267293704979,0.4986247962347419,0.5005565042284952,0.4984477816662431
212,244964781,0.501819940897785,0.499499703886098,0.4963421524045295,0.4980684427872337
213,245211165,0.5017946243575067,0.497205130130924,0.4963993685573159,0.5020810915472239
214,245089854,0.5017941569042252,0.4998122755580116,0.4962289167992822,0.5026595039440456
215,245201275,0.5017863725087427,0.5027777319023378,0.486572251546477,0.5030100015426819
216,245171422,0.5017846082868768,0.4997084903527213,0.4976895710926224,0.5015630688832979
217,245198272,0.5017750391223232,0.4988168583822377,0.4947698713958941,0.5024457644570619
218,245168959,0.5017743921779146,0.4990118256298661,0.4942215405047248,0.5023615399877258
219,245221512,0.5017617678332853,0.5000681375490379,0.4927299675739166,0.4994813835633546
220,125736637,0.5017456329439693,0.5001910055971761,0.495365007571932,0.5010697524847917
221,244290605,0.5017422932828306,0.4988301635289109,0.4987807395540026,0.4978647456950766
222,245035593,0.5017371823168385,0.4997014128721303,0.4957264336724289,0.5021411578920557
223,245187810,0.501725569594125,0.4973235345059643,0.4946328912580243,0.5020306412142779
224,245064449,0.5017160503337988,0.5022780181950023,0.4925786055477521,0.4961800944637179
225,242843929,0.5016996030211033,0.4990133535434976,0.4948092385701991,0.500717369367299
226,245186409,0.5016983450649899,0.5017635023348223,0.4937834450815484,0.4977937199090205
227,230879656,0.5016820055450035,0.4997316918303584,0.4957599555014551,0.5024072873002737
228,245030691,0.5016734600913536,0.4982498845236138,0.4962460920256268,0.4980892417506668
229,244986043,0.5016667325053561,0.4974714430100254,0.49807893064140296,0.5001411016096213
230,245002239,0.5016666123236759,0.4973471968297544,0.4997465123215334,0.5003736839278299
231,245106815,0.5016651817401989,0.500256051549588,0.4911196896702875,0.504424243144874
232,245100408,0.5016591722752136,0.4981677181998876,0.5011582278208249,0.4972101103485922
233,245162284,0.5016482468509368,0.4973722955558264,0.4970846040814407,0.4955255514155521
234,245206522,0.5016481161844142,0.4982961782349787,0.493183222467718,0.5000336090859822
235,245146741,0.5016479956321341,0.4973867569018194,0.4986993826170099,0.5043362985701563
236,243373481,0.5016448939803976,0.4956483788679757,0.4974179425016932,0.5040221681502386
237,244940102,0.5016448939803976,0.4997042703860407,0.4999939509383353,0.4987459660627361
238,245081153,0.5016441010225707,0.4992142269520986,0.5009808378478086,0.5019737115671061
239,245242755,0.5016425001953447,0.4987167058770124,0.4988429238810898,0.4983456361293319
240,245093075,0.5016410367534159,0.4986498422087975,0.4944226717768577,0.5016347088692897
241,245061753,0.5016306555624964,0.4978912294533235,0.4985083970180345,0.4980072800438013
242,245175413,0.501616580486685,0.500941366563149,0.4924692224357067,0.5028725683899282
243,245082308,0.5016160163753124,0.4968288927557014,0.4941197188323969,0.4987212248462219
244,228411684,0.5016123709453472,0.4997373283893104,0.4944550872663443,0.4978548037174216
245,245097386,0.5016093896114124,0.4971798219297532,0.4993376957930258,0.5030976913492339
246,240101779,0.5016078168667957,0.5006851411833666,0.5011615937541493,0.4970656726379418
247,245237284,0.5016047917111502,0.4975729182155961,0.4984081139055839,0.5013698829020942
248,245022833,0.5016039908758105,0.4995042145223526,0.4920428755905567,0.4983275376273144
249,245185835,0.5015998650095865,0.4981812930951457,0.5000256901604446,0.5026660663418293
250,241373224,0.5015799995311946,0.4980732843589932,0.498171344881759,0.4975640681312928
251,245085652,0.5015696169756257,0.4983109516903011,0.4945879550466892,0.4997493197341562
252,245250893,0.5015695020804626,0.4988698858497434,0.4997686509553294,0.5004785538326263
253,245219956,0.5015671457048931,0.5017844479900764,0.5048589575250888,0.5009690219247804
254,245038005,0.5015452450083527,0.4991197214020031,0.4959603075718514,0.5016161744511397
255,242445320,0.5015418960282694,0.4973405900593823,0.4961120633731068,0.4985847908062858
256,245256078,0.501531578459404,0.4967129069868634,0.499482010245864,0.4997460900282345
257,245116698,0.5015198675382075,0.5006865539372239,0.493594617100465,0.4994036207430513
258,245161169,0.5015166533489794,0.4997500265269167,0.4980293621777118,0.4964615329125382
259,245229149,0.5015089581348041,0.4961857799819138,0.497585092597944,0.5024459191288934
260,244944520,0.5015076868439996,0.4995398294893395,0.49755786288855797,0.5004916166590809
261,244946502,0.501496866999173,0.4994261605054846,0.5012801912555145,0.5019598322946469
262,245123538,0.5014965741805235,0.4976178519404322,0.4979762458605503,0.32885589691817885
263,245098542,0.5014965306961889,0.5004475297891867,0.4896670665148916,0.502514498065688
264,245133853,0.5014907745388991,0.5010192447176861,0.4958864925436903,0.5011638997222916
265,239470277,0.5014862637149935,0.4981874713870093,0.4969967003698089,0.500352697181508
266,236247410,0.5014816886438218,0.4980374229198683,0.4956258910654494,0.5012876200736704
267,245252609,0.5014807424786807,0.4996383287575968,0.5027258849963745,0.4999944958088948
268,245091243,0.5014680407644759,0.4968319944214869,0.5010435834526562,0.4978887264632108
269,245120372,0.5014628589962451,0.500533460886165,0.500695657466164,0.4993349223066539
270,245243020,0.501457893884954,0.5020113296939404,0.4950524078419649,0.5037107986370963
271,245216637,0.5014482720165083,0.4994885924791905,0.4965598617069555,0.5011090662946743
272,245120940,0.5014455257733645,0.5009408606671628,0.4951995638378187,0.5003707026223012
273,245083899,0.5014410718138775,0.5012148213042479,0.4945152488049016,0.5002996696380471
274,231615474,0.5014389569783555,0.5003266829824846,0.4977781878548327,0.5031696085415303
275,235475168,0.5014194267216361,0.5005976618565369,0.4979241913826312,0.5007213518641656
276,245220226,0.5014194267216361,0.5011506271239051,0.4947063120426418,0.4986700254441517
277,245201090,0.5014171857018193,0.5014737653891713,0.4974988176050957,0.5010932594813302
278,245065788,0.5014156564956386,0.500239188949084,0.4975050832266961,0.4983422162866879
279,245082032,0.5014142287049217,0.4994258193613958,0.5008863159727592,0.5001050877623445
280,245219945,0.5014082571546847,0.4987747725458591,0.4941883146371285,0.5006355708980011
281,245190737,0.5013980678278925,0.4993104043731896,0.4963278236571397,0.5029950793125683
282,245100430,0.501397600372244,0.5021191276597955,0.4961264886596461,0.5011063710336465
283,245021537,0.5013945653469323,0.4971414001567913,0.4966983994368203,0.49891820444447293
284,245064506,0.5013941134050126,0.4992538760048325,0.4911287847834965,0.5008177239907847
285,245144949,0.5013921186903756,0.5014440976819942,0.4893187619682777,0.4995974486540611
286,245119476,0.5013915068205254,0.4994308040094455,0.4983016254330725,0.5046717155358167
287,245191255,0.5013879990272901,0.5014735562274829,0.4915060151908204,0.5009825364546414
288,245103477,0.5013856108996033,0.4980748100620455,0.4937844869327154,0.4995988663109138
289,245041388,0.5013798906057737,0.5027183784407053,0.4906963658189204,0.4982222187815811
290,245120551,0.5013763299100129,0.4989399718046544,0.5011483029935866,0.5005382129837233
291,239598404,0.5013744016938728,0.5001970638034395,0.4943903289424599,0.5061657972907498
292,121280206,0.5013670182711362,0.500993043326291,0.4976125869163709,0.5001175168734179
293,244950003,0.501366692766466,0.4991279218115693,0.4987934345780775,0.4985683949458881
294,244975112,0.501366692766466,0.4977490531227846,0.5032988812324705,0.5004269657258176
295,244968699,0.5013652871364046,0.4988225888542595,0.49571967299624303,0.5016361710906243
296,245255482,0.5013606417485624,0.5029581997617268,0.4886486378182174,0.4992878385666096
297,245109315,0.5013305756100891,0.4995350975312279,0.4978653156260744,0.4996756292909356
298,245091226,0.5013270114503193,0.4992240742895557,0.4870761009121333,0.5005353327290759
299,245057402,0.5013158376464157,0.5003499672912537,0.4941478368358764,0.5005992879404914
300,244995123,0.5013136553498729,0.4963383941283947,0.5015778497443578,0.5017031402343481
301,245235524,0.501310099190906,0.4980689549317075,0.4990815766364535,0.5025399211282208
302,245225046,0.5013092974209831,0.502449263865087,0.4879085838358467,0.5035188952019917
303,244967661,0.5012873552264517,0.5012067171412313,0.4941754010433839,0.4995746780988203
304,245118798,0.5012870113536088,0.4988862246952499,0.4973373799938614,0.4974441784651245
305,126081686,0.5012708155372902,0.4956925628051671,0.5043691022473602,0.5036193456978814
306,245221598,0.5012645162938852,0.5009441760041718,0.4869845486812297,0.4954243468925253
307,245117359,0.5012640199859845,0.5000382311297571,0.4950559277525284,0.5039968309047593
308,245141794,0.5012639241602648,0.5008934487330732,0.4960525196600348,0.499236811086118
309,245216205,0.5012633055774067,0.4977079364656128,0.4964062236956465,0.4975227018603817
310,245207788,0.5012598395423804,0.4991613283110057,0.4927755535777437,0.4990354431119017
311,245002908,0.5012582457714853,0.5020566379479232,0.4956376437993811,0.4977851944453321
312,245129097,0.5012547560614699,0.4993978734756721,0.4940087670702556,0.5038574454279006
313,244987909,0.5012445087364621,0.4972901612330157,0.5028145072881206,0.498836406237857
314,245196978,0.5012289499215806,0.4951467430222379,0.5006578423478389,0.5030620296953934
315,245114465,0.5012289499215806,0.4978073645290073,0.5016396631942889,0.5043723154425322
316,245229323,0.5012163620770865,0.4985504265545221,0.4957207885754828,0.4982296920044463
317,236045848,0.5012158690111236,0.4959745292029394,0.487043626397198,0.5015092410022021
318,245096861,0.5012059635098634,0.4983431682343194,0.4947953874219594,0.5013333323538914
319,230177111,0.5012057742712093,0.5035595534181548,0.4880047228699338,0.4982730682464675
320,245123537,0.5011966484478307,0.5012938651352119,0.4903503711952147,0.4997955138532189
321,244242718,0.5011872455687683,0.4989013869814989,0.4971949089519854,0.5003046468590514
322,245102374,0.5011860103186555,0.49946968810488895,0.4887555529829232,0.4971693255979614
323,245179112,0.5011839335455214,0.5009898529004467,0.49714386347796796,0.5018329243839145
324,241596047,0.5011745456773122,0.4993066355406533,0.4960023818766139,0.5009928351553627
325,245050180,0.5011687115095945,0.4984796541576474,0.4938313255153242,0.4985510073433342
326,245161235,0.5011605244724822,0.4989454977816961,0.4957728374249177,0.5020467917334284
327,244953146,0.5011575575080512,0.5033304260899306,0.4944194732939234,0.4957177458043969
328,245067514,0.5011566269605431,0.495606744873671,0.4985697834377538,0.4999055681657309
329,125133995,0.501156465849387,0.5017971312381347,0.4924601789224266,0.5020736094467759
330,245154282,0.5011540385377166,0.5017989464944717,0.4936378188456698,0.4972291452816189
331,243173021,0.5011471535578536,0.4978485218661149,0.4983390956410277,0.5034680874573867
332,238233850,0.5011417914511502,0.5017821496984061,0.4982168936428394,0.5010583517537472
333,241462525,0.5011402121898292,0.5027380079707079,0.486585839000226,0.503536820773056
