UNIQUE_ID,Scenario1_1_score,Scenario1_2_score,Scenario1_3_score,Scenario1_4_score,Scenario1_5_score,Scenario1_6_score,Scenario1_7_score,Scenario1_8_score,Scenario2_1_score,Scenario2_2_score,Scenario2_3_score,Scenario2_4_score,Scenario2_5_score,Scenario2_6_score,Scenario2_7_score,Scenario2_8_score,SJ_Most_1_score,SJ_Most_2_score,SJ_Most_3_score,SJ_Most_4_score,SJ_Most_5_score,SJ_Most_6_score,SJ_Most_7_score,SJ_Most_8_score,SJ_Most_9_score,SJ_Least_1_score,SJ_Least_2_score,SJ_Least_3_score,SJ_Least_4_score,SJ_Least_5_score,SJ_Least_6_score,SJ_Least_7_score,SJ_Least_8_score,SJ_Least_9_score,SJ_Total_1_score,SJ_Total_2_score,SJ_Total_3_score,SJ_Total_4_score,SJ_Total_5_score,SJ_Total_6_score,SJ_Total_7_score,SJ_Total_8_score,SJ_Sum,average_S1,average_S2,average_S3,average_S4,average_S5,average_S6,average_S7,average_S8,average_S9,average_S10,average_S11,average_S12,average_S13,Biodata_01,Biodata_02,Biodata_03,Biodata_04,Biodata_05,Biodata_06,Biodata_07,Biodata_08,Biodata_09,Biodata_10,Biodata_11,Biodata_12,Biodata_13,Biodata_14,Biodata_15,Biodata_16,Biodata_17,Biodata_18,Biodata_19,Biodata_20,predicted_Y
245118023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,2.0,2.0,2.0,14.0,3.0,3.25,3.75,1.25,3.25,4.5,1.0,3.75,1.0,1.0,1.5,2.5,2.75,3.0,4.0,2.0,3.0,1.0,1.0,1.0,6.0,1.0,5.0,1.0,1.0,4.0,2.0,3.0,5.0,2.0,4.0,4.0,1.0,0.5044462035102111
245098177,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,0.0,2.0,1.0,10.0,4.0,4.0,4.0,1.0,4.0,4.0,1.0,3.25,1.0,1.0,1.0,1.0,2.0,1.0,5.0,2.0,4.0,3.0,1.0,1.0,1.0,2.0,5.0,1.0,1.0,2.0,1.0,1.0,5.0,1.0,3.0,7.0,1.0,0.5044460267551178
245175161,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.0,1.0,9.0,2.0,1.5,2.25,1.25,1.5,5.5,1.75,1.25,1.25,1.25,2.0,1.0,2.0,2.0,3.0,6.0,2.0,1.0,2.0,2.0,7.0,4.0,5.0,1.0,2.0,2.0,4.0,2.0,1.0,3.0,4.0,6.0,1.0,0.5042440142558561
236428235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,1.0,13.0,4.0,3.75,2.75,1.75,3.0,4.75,1.0,1.5,1.0,1.0,1.25,1.75,1.5,2.0,3.0,3.0,1.0,2.0,1.0,3.0,8.0,5.0,6.0,1.0,1.0,4.0,3.0,3.0,5.0,2.0,6.0,5.0,1.0,0.5041563058648453
245139485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,10.0,2.5,3.0,2.75,2.25,2.75,3.75,2.75,3.0,2.0,2.0,2.75,3.0,2.5,3.0,7.0,2.0,1.0,4.0,2.0,2.0,1.0,1.0,5.0,1.0,2.0,2.0,3.0,3.0,3.0,3.0,4.0,6.0,1.0,0.5041508389757908
245118814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.6,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.6,0.6,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.4,1.2,2.0,2.0,2.0,2.0,2.0,1.0,11.0,4.0,3.75,4.0,1.0,4.0,5.75,1.0,3.0,1.0,1.0,1.0,1.0,1.65,1.0,6.0,4.0,1.0,2.0,1.0,1.0,6.0,4.0,5.0,1.0,2.0,4.0,1.0,1.0,5.0,1.0,5.0,2.8,2.0,0.5041408471665436
236248808,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,1.0,12.0,3.0,3.5,3.5,1.75,3.25,4.75,1.25,2.75,1.0,1.5,1.75,1.5,1.5,3.0,4.0,2.0,3.0,3.0,2.0,2.0,6.0,2.0,6.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,4.0,4.0,1.0,0.5040982845645553
245219383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,9.0,2.25,3.0,3.25,1.75,4.0,3.25,3.0,1.5,1.75,1.75,2.5,3.25,3.25,2.0,1.0,2.0,7.0,1.0,2.0,2.0,2.0,7.0,1.0,1.0,2.0,2.0,2.0,2.0,1.0,3.0,4.0,4.0,2.0,0.5040657160897197
245149971,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,12.0,2.5,4.0,2.75,3.0,2.75,4.25,1.0,2.25,1.0,1.75,2.75,1.25,1.75,2.0,6.0,7.0,1.0,2.0,2.0,2.0,6.0,4.0,7.0,3.0,1.0,3.0,2.0,2.0,5.0,2.0,6.0,4.0,1.0,0.5040246106827929
245222868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,14.0,4.0,3.5,4.0,1.0,3.25,5.75,1.25,3.25,1.0,1.25,1.25,1.0,2.0,2.0,7.0,2.0,3.0,2.0,1.0,2.0,7.0,4.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,2.0,4.0,6.0,1.0,0.5039768246550357
244987969,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,2.0,1.0,12.0,3.75,3.25,3.5,1.0,3.75,5.5,1.75,2.5,1.5,1.0,1.75,1.0,2.25,2.0,4.0,2.0,3.0,2.0,1.0,2.0,7.0,1.0,5.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,3.0,1.0,0.5039768246550357
245166647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,10.0,4.0,4.0,4.0,1.0,4.0,4.5,1.0,3.25,1.0,1.0,1.0,1.0,3.5,3.0,3.0,5.0,1.0,2.0,1.0,3.0,1.0,6.0,7.0,1.0,1.0,4.0,2.0,2.0,6.0,3.0,6.0,3.0,1.0,0.5039451404590798
126007443,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,2.0,0.0,11.0,2.75,4.0,3.75,1.5,3.25,5.0,1.25,3.75,1.0,1.0,1.5,1.5,2.0,1.0,6.0,7.0,2.0,3.0,1.0,1.0,8.0,3.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,4.0,5.0,1.0,0.5039436112225585
245145042,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,2.0,1.0,0.0,10.0,4.0,3.25,3.75,1.75,3.25,4.75,1.75,3.75,1.25,1.25,1.5,1.0,1.75,2.0,3.0,2.0,1.0,2.0,1.0,2.0,7.0,3.0,6.0,1.0,2.0,3.0,2.0,2.0,4.0,2.0,5.0,6.0,1.0,0.5038316993034904
245106871,1.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,-1.0,2.0,1.0,1.0,1.0,8.0,3.0,3.25,4.0,1.5,3.75,2.75,2.0,3.75,1.0,1.75,1.25,2.25,2.0,2.0,7.0,7.0,1.0,2.0,1.0,1.0,7.0,1.0,6.0,2.0,1.0,2.0,2.0,1.0,4.0,2.0,5.0,6.0,1.0,0.5038270477070023
126186263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2.0,1.0,-1.0,2.0,2.0,1.0,1.0,9.0,4.0,4.0,4.0,1.0,3.25,4.75,1.0,2.5,1.0,1.0,1.0,1.0,1.5,3.0,4.4,3.0,2.0,1.8,1.0,1.0,5.4,4.0,6.0,1.0,1.0,2.0,3.0,3.0,5.0,3.0,5.0,2.0,1.0,0.5038211082386113
245127936,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,2.0,11.0,3.75,3.25,3.25,1.0,4.0,3.25,1.0,4.0,1.0,1.0,1.5,1.0,1.75,2.0,6.0,4.0,1.0,2.0,1.0,1.0,6.0,5.0,7.0,1.0,2.0,3.0,2.0,2.0,5.0,2.0,5.0,4.0,1.0,0.5037919610296243
125652130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,12.0,2.0,4.0,3.25,2.25,4.0,5.5,1.0,2.25,1.0,1.0,1.0,1.25,1.5,2.0,4.0,6.0,1.0,2.0,1.0,1.0,8.0,1.0,7.0,8.0,1.0,6.0,2.0,1.0,5.0,1.0,6.0,4.0,2.0,0.5037334616324176
245087223,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,2.0,12.0,2.75,3.0,3.5,1.5,3.75,5.0,2.75,2.25,2.0,1.75,2.5,2.0,3.0,2.0,3.0,3.0,1.0,2.0,2.0,2.0,7.0,5.0,6.0,1.0,1.0,5.0,3.0,3.0,1.0,2.0,5.0,7.0,1.0,0.503722101222642
124007943,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,2.0,2.0,1.0,1.0,10.0,4.0,3.75,4.0,1.75,3.25,4.5,1.0,3.0,1.0,1.0,1.0,1.0,1.25,3.0,3.0,7.0,1.0,2.0,2.0,2.0,8.0,2.0,7.0,1.0,1.0,4.0,2.0,3.0,5.0,3.0,5.0,6.0,1.0,0.5037002147439188
121953360,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,-1.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,2.0,-2.0,1.0,1.0,1.0,1.0,1.0,7.0,4.0,4.0,4.0,1.0,3.25,4.75,1.0,1.0,1.0,1.0,1.0,2.5,1.5,1.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,6.0,7.0,1.0,1.0,2.0,2.0,1.0,5.0,2.0,6.0,5.0,1.0,0.5036397165676834
236256324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,1.0,2.0,1.0,14.0,3.25,4.0,3.75,1.0,2.5,4.75,1.25,2.0,1.0,1.25,1.0,1.75,2.5,1.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,5.0,7.0,1.0,1.0,4.0,1.0,1.0,5.0,1.0,5.0,3.0,1.0,0.5036397165676834
245118684,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,1.0,11.0,3.75,4.0,4.0,1.75,4.0,5.75,1.0,2.75,1.0,1.0,1.0,1.0,2.25,1.0,3.0,2.0,2.0,1.0,1.0,1.0,7.0,4.0,6.0,1.0,1.0,4.0,1.0,1.0,1.0,2.0,4.0,5.0,1.0,0.5035880439881202
245030670,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,2.0,1.0,2.0,2.0,13.0,3.75,3.75,3.0,1.5,3.75,5.0,1.25,3.5,1.0,1.25,1.75,1.5,1.75,2.0,4.0,2.0,4.0,2.0,1.0,2.0,6.0,4.0,5.0,1.0,2.0,1.0,2.0,2.0,5.0,2.0,4.0,2.0,1.0,0.5035761691185864
245046219,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,9.0,3.25,4.0,3.75,1.0,3.25,5.25,1.0,2.75,1.25,1.0,2.25,1.0,1.75,2.0,6.0,2.0,4.0,2.0,2.0,4.0,7.0,1.0,5.0,1.0,4.0,4.0,2.0,3.0,1.0,2.0,4.0,3.0,1.0,0.5035759533638021
245248463,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,9.0,3.5,4.0,4.0,1.0,4.0,5.25,1.0,2.5,1.0,1.0,1.0,1.0,1.75,2.0,7.0,5.0,1.0,3.0,1.0,1.0,8.0,1.0,7.0,1.0,1.0,4.0,2.0,2.0,5.0,2.0,5.0,5.0,1.0,0.5035486357219442
245166152,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,2.0,13.0,4.0,4.0,3.25,1.75,4.0,5.25,1.0,1.0,1.0,1.0,1.0,1.0,1.25,2.0,3.0,5.0,1.0,2.0,1.0,1.0,8.0,6.0,5.0,1.0,1.0,4.0,2.0,1.0,5.0,3.0,6.0,7.0,1.0,0.5035321673331274
245063868,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,-1.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,1.0,-2.0,1.0,1.0,7.0,3.25,3.25,2.75,1.5,3.5,4.25,2.75,2.25,1.25,1.25,1.75,1.25,1.5,4.0,6.0,3.0,1.0,2.0,4.0,3.0,8.0,5.0,6.0,1.0,1.0,2.0,3.0,4.0,6.0,4.0,6.0,4.0,1.0,0.5035299339243134
232621120,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,2.0,2.0,2.0,14.0,4.0,4.0,4.0,1.0,2.5,5.5,2.75,4.0,1.5,1.0,1.25,1.25,1.25,1.0,3.0,5.0,1.0,1.0,2.0,1.0,8.0,4.0,6.0,1.0,1.0,4.0,2.0,1.0,5.0,1.0,4.0,1.0,1.0,0.5034945511159089
